document_id,url,date,president,doc_type,term,source_file,authority_category,generic_authority_matches,specific_authority_matches,vesting_clauses
71,https://www.presidency.ucsb.edu/documents/executive-order-14348-strengthening-efforts-protect-us-nationals-from-wrongful-detention,"September 05, 2025",Donald J. Trump,executive_order,Second,4_28_2026_build_dev.csv,specific_statutory,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""usc"", ""text"": ""22 U.S.C.""}, {""rule"": ""named_act"", ""text"": ""Hostage-Taking Accountability Act""}, {""rule"": ""named_act"", ""text"": ""Levinson Act""}]","[""By the authority vested in me as President by the Constitution and the laws of the United States of America, including the Robert Levinson Hostage Recovery and Hostage-Taking Accountability Act (22 U.S.C. 1741 et seq.) (Levinson Act),""]"
72,https://www.presidency.ucsb.edu/documents/executive-order-14346-modifying-the-scope-reciprocal-tariffs-and-establishing-procedures,"September 05, 2025",Donald J. Trump,executive_order,Second,4_28_2026_build_dev.csv,specific_statutory,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""usc"", ""text"": ""50 U.S.C.""}, {""rule"": ""usc"", ""text"": ""50 U.S.C.""}, {""rule"": ""usc"", ""text"": ""19 U.S.C.""}, {""rule"": ""usc"", ""text"": ""19 U.S.C.""}, {""rule"": ""legal_section"", ""text"": ""section 2""}, {""rule"": ""legal_section"", ""text"": ""section 2""}, {""rule"": ""legal_section"", ""text"": ""section 6""}, {""rule"": ""legal_section"", ""text"": ""section 3""}, {""rule"": ""legal_title"", ""text"": ""title 3""}, {""rule"": ""named_act"", ""text"": ""the International Emergency Economic Powers Act""}, {""rule"": ""named_act"", ""text"": ""the National Emergencies Act""}, {""rule"": ""named_act"", ""text"": ""the Trade Expansion Act of 1962""}, {""rule"": ""named_act"", ""text"": ""the Trade Act of 1974""}]","[""By the authority vested in me as President by the Constitution and the laws of the United States of America, including the International Emergency Economic Powers Act (50 U.S.C. 1701 et seq.) (IEEPA), the National Emergencies Act (50 U.S.C. 1601 et seq.), section 232 of the Trade Expansion Act of 1962, as amended (19 U.S.C. 1862) (section 232), section 604 of the Trade Act of 1974, as amended (19 U.S.C. 2483), and section 301 of title 3, United States Code,""]"
73,https://www.presidency.ucsb.edu/documents/executive-order-14347-restoring-the-united-states-department-war,"September 05, 2025",Donald J. Trump,executive_order,Second,4_28_2026_build_dev.csv,constitution_laws_vague_only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]",[],"[""By the authority vested in me as President by the Constitution and the laws of the United States of America,""]"
74,https://www.presidency.ucsb.edu/documents/executive-order-14345-implementing-the-united-states-japan-agreement,"September 04, 2025",Donald J. Trump,executive_order,Second,4_28_2026_build_dev.csv,specific_statutory,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""usc"", ""text"": ""50 U.S.C.""}, {""rule"": ""usc"", ""text"": ""50 U.S.C.""}, {""rule"": ""usc"", ""text"": ""19 U.S.C.""}, {""rule"": ""usc"", ""text"": ""19 U.S.C.""}, {""rule"": ""legal_section"", ""text"": ""section 2""}, {""rule"": ""legal_section"", ""text"": ""section 2""}, {""rule"": ""legal_section"", ""text"": ""section 6""}, {""rule"": ""legal_section"", ""text"": ""section 3""}, {""rule"": ""legal_title"", ""text"": ""title 3""}, {""rule"": ""named_act"", ""text"": ""the International Emergency Economic Powers Act""}, {""rule"": ""named_act"", ""text"": ""the National Emergencies Act""}, {""rule"": ""named_act"", ""text"": ""the Trade Expansion Act of 1962""}, {""rule"": ""named_act"", ""text"": ""the Trade Act of 1974""}]","[""By the authority vested in me as President by the Constitution and the laws of the United States of America, including the International Emergency Economic Powers Act (50 U.S.C. 1701 et seq.) (IEEPA), the National Emergencies Act (50 U.S.C. 1601 et seq.), section 232 of the Trade Expansion Act of 1962, as amended (19 U.S.C. 1862) (section 232), section 604 of the Trade Act of 1974, as amended (19 U.S.C. 2483), and section 301 of title 3, United States Code,""]"
77,https://www.presidency.ucsb.edu/documents/executive-order-14341-prosecuting-burning-the-american-flag,"August 25, 2025",Donald J. Trump,executive_order,Second,4_28_2026_build_dev.csv,constitution_laws_vague_only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]",[],"[""By the authority vested in me as President by the Constitution and the laws of the United States of America,""]"
80,https://www.presidency.ucsb.edu/documents/executive-order-14342-taking-steps-end-cashless-bail-protect-americans,"August 25, 2025",Donald J. Trump,executive_order,Second,4_28_2026_build_dev.csv,constitution_laws_vague_only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]",[],"[""By the authority vested in me as President by the Constitution and the laws of the United States of America,""]"
81,https://www.presidency.ucsb.edu/documents/executive-order-14338-improving-our-nation-through-better-design,"August 21, 2025",Donald J. Trump,executive_order,Second,4_28_2026_build_dev.csv,constitution_laws_vague_only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]",[],"[""By the authority vested in me as President by the Constitution and the laws of the United States of America,""]"
82,https://www.presidency.ucsb.edu/documents/executive-order-14335-enabling-competition-the-commercial-space-industry,"August 13, 2025",Donald J. Trump,executive_order,Second,4_28_2026_build_dev.csv,constitution_laws_vague_only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]",[],"[""By the authority vested in me as President by the Constitution and the laws of the United States of America,""]"
83,https://www.presidency.ucsb.edu/documents/executive-order-14337-revocation-executive-order-competition,"August 13, 2025",Donald J. Trump,executive_order,Second,4_28_2026_build_dev.csv,constitution_laws_vague_only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]",[],"[""By the authority vested in me as President by the Constitution and the laws of the United States of America,""]"
84,https://www.presidency.ucsb.edu/documents/executive-order-14336-ensuring-american-pharmaceutical-supply-chain-resilience-filling-the,"August 13, 2025",Donald J. Trump,executive_order,Second,4_28_2026_build_dev.csv,constitution_laws_vague_only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]",[],"[""By the authority vested in me as President by the Constitution and the laws of the United States of America,""]"
85,https://www.presidency.ucsb.edu/documents/executive-order-14333-declaring-crime-emergency-the-district-columbia,"August 11, 2025",Donald J. Trump,executive_order,Second,4_28_2026_build_dev.csv,specific_statutory,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""legal_section"", ""text"": ""section 7""}, {""rule"": ""legal_section"", ""text"": ""section 7""}, {""rule"": ""legal_section"", ""text"": ""section 3""}, {""rule"": ""legal_title"", ""text"": ""title 3""}, {""rule"": ""public_law"", ""text"": ""Public Law 93""}, {""rule"": ""named_act"", ""text"": ""Governmental Reorganization Act""}, {""rule"": ""named_act"", ""text"": ""the Home Rule Act""}]","[""By the authority vested in me as President by the Constitution and the laws of the United States of America, including section 740 of the District of Columbia Self-Government and Governmental Reorganization Act (Public Law 93\u2013198), as amended (section 740 of the Home Rule Act), and section 301 of title 3, United States Code,""]"
86,https://www.presidency.ucsb.edu/documents/executive-order-14334-further-modifying-reciprocal-tariff-rates-reflect-ongoing,"August 11, 2025",Donald J. Trump,executive_order,Second,4_28_2026_build_dev.csv,specific_statutory,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""usc"", ""text"": ""50 U.S.C.""}, {""rule"": ""usc"", ""text"": ""50 U.S.C.""}, {""rule"": ""usc"", ""text"": ""19 U.S.C.""}, {""rule"": ""legal_section"", ""text"": ""section 6""}, {""rule"": ""legal_section"", ""text"": ""section 3""}, {""rule"": ""legal_title"", ""text"": ""title 3""}, {""rule"": ""named_act"", ""text"": ""the International Emergency Economic Powers Act""}, {""rule"": ""named_act"", ""text"": ""the National Emergencies Act""}, {""rule"": ""named_act"", ""text"": ""the Trade Act of 1974""}]","[""By the authority vested in me as President by the Constitution and the laws of the United States of America, including the International Emergency Economic Powers Act (50 U.S.C. 1701 et seq.) (IEEPA), the National Emergencies Act (50 U.S.C. 1601 et seq.), section 604 of the Trade Act of 1974, as amended (19 U.S.C. 2483), and section 301 of title 3, United States Code,""]"
87,https://www.presidency.ucsb.edu/documents/executive-order-14332-improving-oversight-federal-grantmaking,"August 07, 2025",Donald J. Trump,executive_order,Second,4_28_2026_build_dev.csv,constitution_laws_vague_only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]",[],"[""By the authority vested in me as President by the Constitution and the laws of the United States of America, and to improve the process of Federal grantmaking while ending offensive waste of tax dollars,""]"
88,https://www.presidency.ucsb.edu/documents/executive-order-14330-democratizing-access-alternative-assets-for-401k-investors,"August 07, 2025",Donald J. Trump,executive_order,Second,4_28_2026_build_dev.csv,constitution_laws_vague_only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]",[],"[""By the authority vested in me as President by the Constitution and the laws of the United States of America,""]"
89,https://www.presidency.ucsb.edu/documents/executive-order-14331-guaranteeing-fair-banking-for-all-americans,"August 07, 2025",Donald J. Trump,executive_order,Second,4_28_2026_build_dev.csv,constitution_laws_vague_only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]",[],"[""By the authority vested in me as President by the Constitution and the laws of the United States of America,""]"
90,https://www.presidency.ucsb.edu/documents/executive-order-14329-addressing-threats-the-united-states-the-government-the-russian,"August 06, 2025",Donald J. Trump,executive_order,Second,4_28_2026_build_dev.csv,specific_statutory,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""usc"", ""text"": ""50 U.S.C.""}, {""rule"": ""usc"", ""text"": ""50 U.S.C.""}, {""rule"": ""usc"", ""text"": ""19 U.S.C.""}, {""rule"": ""legal_section"", ""text"": ""section 6""}, {""rule"": ""legal_section"", ""text"": ""section 3""}, {""rule"": ""legal_title"", ""text"": ""title 3""}, {""rule"": ""named_act"", ""text"": ""the International Emergency Economic Powers Act""}, {""rule"": ""named_act"", ""text"": ""the National Emergencies Act""}, {""rule"": ""named_act"", ""text"": ""the Trade Act of 1974""}]","[""By the authority vested in me as President by the Constitution and the laws of the United States of America, including the International Emergency Economic Powers Act (50 U.S.C. 1701 et seq.) (IEEPA), the National Emergencies Act (50 U.S.C. 1601 et seq.), section 604 of the Trade Act of 1974, as amended (19 U.S.C. 2483), and section 301 of title 3, United States Code,""]"
91,https://www.presidency.ucsb.edu/documents/executive-order-14328-establishing-the-white-house-task-force-the-2028-summer-olympics,"August 05, 2025",Donald J. Trump,executive_order,Second,4_28_2026_build_dev.csv,constitution_laws_vague_only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]",[],"[""By the authority vested in me as President by the Constitution and the laws of the United States of America, and in anticipation of the 2028 Summer Olympics,""]"
