document_id,document_type,identifier,title,date,url,sample_id,partition
4447,executive_order,9977,discontinuing certain district land offices,"July 14, 1948",https://www.presidency.ucsb.edu/documents/executive-order-9977-discontinuing-certain-district-land-offices,EO0149,development
1993,executive_order,12426,presidents advisory committee womens business ownership,"June 22, 1983",https://www.presidency.ucsb.edu/documents/executive-order-12426-presidents-advisory-committee-womens-business-ownership,EO0150,development
1929,executive_order,12490,national commission space,"October 12, 1984",https://www.presidency.ucsb.edu/documents/executive-order-12490-national-commission-space,EO0151,development
1202,executive_order,13217,community based alternatives for individuals with disabilities,"June 18, 2001",https://www.presidency.ucsb.edu/documents/executive-order-13217-community-based-alternatives-for-individuals-with-disabilities,EO0152,development
1891,executive_order,12528,presidential board advisors private sector initiatives,"August 08, 1985",https://www.presidency.ucsb.edu/documents/executive-order-12528-presidential-board-advisors-private-sector-initiatives,EO0153,development
4479,executive_order,9948,creating emergency board investigate dispute between the aliquippa,"April 10, 1948",https://www.presidency.ucsb.edu/documents/executive-order-9948-creating-emergency-board-investigate-dispute-between-the-aliquippa,EO0154,development
382,executive_order,14037,strengthening american leadership clean cars and trucks,"August 05, 2021",https://www.presidency.ucsb.edu/documents/executive-order-14037-strengthening-american-leadership-clean-cars-and-trucks,EO0155,development
3556,executive_order,10864,designating the pan american health organization public,"February 18, 1960",https://www.presidency.ucsb.edu/documents/executive-order-10864-designating-the-pan-american-health-organization-public,EO0156,development
4423,executive_order,10001,prescribing or amending portions the selective service regulations,"September 17, 1948",https://www.presidency.ucsb.edu/documents/executive-order-10001-prescribing-or-amending-portions-the-selective-service-regulations,EO0157,development
892,executive_order,13527,establishing federal capability for the timely provision medical,"December 30, 2009",https://www.presidency.ucsb.edu/documents/executive-order-13527-establishing-federal-capability-for-the-timely-provision-medical,EO0158,development
1159,executive_order,13260,establishing the presidents homeland security advisory council and,"March 19, 2002",https://www.presidency.ucsb.edu/documents/executive-order-13260-establishing-the-presidents-homeland-security-advisory-council-and,EO0159,development
621,executive_order,13798,promoting free speech and religious liberty,"May 04, 2017",https://www.presidency.ucsb.edu/documents/executive-order-13798-promoting-free-speech-and-religious-liberty,EO0160,development
3938,executive_order,10485,providing for the performance certain functions heretofore performed,"September 03, 1953",https://www.presidency.ucsb.edu/documents/executive-order-10485-providing-for-the-performance-certain-functions-heretofore-performed,EO0161,development
2379,executive_order,12040,environmental evaluation functions,"February 24, 1978",https://www.presidency.ucsb.edu/documents/executive-order-12040-environmental-evaluation-functions,EO0162,development
2965,executive_order,11454,inspection income excess profits estate and gift tax returns the,"February 07, 1969",https://www.presidency.ucsb.edu/documents/executive-order-11454-inspection-income-excess-profits-estate-and-gift-tax-returns-the,EO0163,development
3791,executive_order,10629,authorizing enlistments the ready reserve the army reserve and,"August 13, 1955",https://www.presidency.ucsb.edu/documents/executive-order-10629-authorizing-enlistments-the-ready-reserve-the-army-reserve-and,EO0164,development
796,executive_order,13623,preventing and responding violence against women and girls globally,"August 10, 2012",https://www.presidency.ucsb.edu/documents/executive-order-13623-preventing-and-responding-violence-against-women-and-girls-globally,EO0165,development
2928,executive_order,11491,labor management relations the federal service,"October 29, 1969",https://www.presidency.ucsb.edu/documents/executive-order-11491-labor-management-relations-the-federal-service,EO0166,development
2211,executive_order,12208,consultations the admission refugees,"April 15, 1980",https://www.presidency.ucsb.edu/documents/executive-order-12208-consultations-the-admission-refugees,EO0167,development
1021,executive_order,13398,national mathematics advisory panel,"April 18, 2006",https://www.presidency.ucsb.edu/documents/executive-order-13398-national-mathematics-advisory-panel,EO0168,segmentation_vesting_holdout
37,executive_order,14385,protecting the national security and welfare the united states and,"February 06, 2026",https://www.presidency.ucsb.edu/documents/executive-order-14385-protecting-the-national-security-and-welfare-the-united-states-and,EO0169,development
879,executive_order,13540,interagency task force veterans small business development,"April 26, 2010",https://www.presidency.ucsb.edu/documents/executive-order-13540-interagency-task-force-veterans-small-business-development,EO0170,development
1873,executive_order,12546,presidential commission the space shuttle challenger accident,"February 03, 1986",https://www.presidency.ucsb.edu/documents/executive-order-12546-presidential-commission-the-space-shuttle-challenger-accident,EO0171,development
1084,executive_order,13335,incentives for the use health information technology and,"April 27, 2004",https://www.presidency.ucsb.edu/documents/executive-order-13335-incentives-for-the-use-health-information-technology-and,EO0172,development
3249,executive_order,11168,creating emergency board investigate disputes between the carriers,"August 18, 1964",https://www.presidency.ucsb.edu/documents/executive-order-11168-creating-emergency-board-investigate-disputes-between-the-carriers,EO0173,development
2589,executive_order,11830,enlarging the membership the interagency committee handicapped,"January 09, 1975",https://www.presidency.ucsb.edu/documents/executive-order-11830-enlarging-the-membership-the-interagency-committee-handicapped,EO0174,development
1658,executive_order,12761,establishment the presidents environment and conservation challenge,"May 21, 1991",https://www.presidency.ucsb.edu/documents/executive-order-12761-establishment-the-presidents-environment-and-conservation-challenge,EO0175,development
893,executive_order,13526,classified national security information,"December 29, 2009",https://www.presidency.ucsb.edu/documents/executive-order-13526-classified-national-security-information,EO0176,development
2966,executive_order,11453,establishing the cabinet committee economic policy,"January 24, 1969",https://www.presidency.ucsb.edu/documents/executive-order-11453-establishing-the-cabinet-committee-economic-policy,EO0177,development
2376,executive_order,12043,civil service rules,"March 07, 1978",https://www.presidency.ucsb.edu/documents/executive-order-12043-civil-service-rules,EO0178,development
3349,executive_order,11071,designation certain foreign countries economically less developed,"December 27, 1962",https://www.presidency.ucsb.edu/documents/executive-order-11071-designation-certain-foreign-countries-economically-less-developed,EO0179,development
1328,executive_order,13090,presidents commission the celebration women american history,"June 29, 1998",https://www.presidency.ucsb.edu/documents/executive-order-13090-presidents-commission-the-celebration-women-american-history,EO0180,development
2860,executive_order,11558,creating emergency board investigate disputes between the carriers,"September 18, 1970",https://www.presidency.ucsb.edu/documents/executive-order-11558-creating-emergency-board-investigate-disputes-between-the-carriers,EO0181,development
1346,executive_order,13073,year 2000 conversion,"February 04, 1998",https://www.presidency.ucsb.edu/documents/executive-order-13073-year-2000-conversion,EO0182,development
1234,executive_order,13185,strengthen the federal government university research partnership,"December 28, 2000",https://www.presidency.ucsb.edu/documents/executive-order-13185-strengthen-the-federal-government-university-research-partnership,EO0183,development
